[CONTROLS] ---- InputMap audit and repair ----
[CONTROLS] deploy  action_existed=true  keys_before=[]  wanted=Space  added=true
[CONTROLS] turnleft  action_existed=true  keys_before=[]  wanted=Q  added=true
[CONTROLS] turnright  action_existed=true  keys_before=[]  wanted=E  added=true
[CONTROLS] camera_cycle  action_existed=true  keys_before=[]  wanted=C  added=true
[CONTROLS] cutaway  action_existed=true  keys_before=[]  wanted=X  added=true
[CONTROLS] reserve  action_existed=true  keys_before=[]  wanted=V  added=true
[CONTROLS] flare  action_existed=true  keys_before=[]  wanted=F  added=true
[CONTROLS] togglehud  action_existed=true  keys_before=[]  wanted=H  added=true
[CONTROLS] flightcheck  action_existed=true  keys_before=[]  wanted=G  added=true
[CONTROLS] restart  action_existed=true  keys_before=[]  wanted=R  added=true
[CONTROLS] j  action_existed=true  keys_before=["J"]  wanted=J  added=false
[CONTROLS] pause  action_existed=true  keys_before=[]  wanted=Escape  added=true
[CONTROLS] ---- 11 binding(s) added ----
[PIPLIVE] SubViewport now shares the main World3D
[PIPLIVE] hid 2 standalone PiP prop(s); camera kept
[PIPLIVE] eye=(100.0, 1830.5, -100.0) state=0 deployed=false framing=aircraft/sky
[PIPLIVE] eye=(100.0, 1830.5, -100.0) state=0 deployed=false framing=aircraft/sky
[PIPLIVE] eye=(100.0, 1830.5, -100.0) state=0 deployed=false framing=aircraft/sky
[CTRL] pressed=j  key=J  state=0  deployed=false  alt_m=1828.8
[PIPLIVE] eye=(287.7334, 1740.651, 740.0939) state=1 deployed=false framing=aircraft/sky
[CTRL] pressed=turnleft  key=Q  state=1  deployed=false  alt_m=1668.7
[CTRL] pressed=turnright  key=E  state=1  deployed=false  alt_m=1546.6
[PIPLIVE] eye=(278.7141, 1543.378, 716.8951) state=1 deployed=false framing=aircraft/sky
[CTRL] pressed=deploy  key=Space  state=1  deployed=false  alt_m=1423.3
[GLIDE_HDR] t,brake_L,brake_R,sym,diff,fwd_speed,turn_rate_deg_s,heading_deg,descent_m_s,glide_ratio,x,z,raw_descent
[GLIDE],3.03333333333333,0.62818488348171,0.0,0.31409244174086,-0.62818488348171,8.51238786141241,36.8409625514762,35.4372525768314,3.55063124362392,2.39742943644137,273.227233886719,729.963195800781,18.0
[GLIDE],3.04999999999999,0.60989191634388,0.0,0.30494595817194,-0.60989191634388,8.58482801127825,35.8967864068175,36.0355323502783,3.56097727108477,2.41080674144912,273.311401367188,730.078918457031,18.0
[GLIDE],3.06666666666666,0.59131072358609,0.0,0.29565536179305,-0.59131072358609,8.65840953459907,34.9298332447602,36.617696237691,3.57217513377291,2.4238479946682,273.397491455078,730.194763183594,18.0
[GLIDE],3.08333333333333,0.57249940990899,0.0,0.28624970495449,-0.57249940990899,8.73290233676041,33.942793967456,37.1834094704819,3.58420759321858,2.43649456947842,273.485443115234,730.310729980469,18.0
[GLIDE],3.09999999999999,0.55351320195214,0.0,0.27675660097607,-0.55351320195214,8.80808772026953,32.9383030485555,37.7323811879579,3.59705039836216,2.44869733387114,273.575286865234,730.426818847656,18.0
[GLIDE],3.11666666666666,0.5344044934551,0.0,0.26720224672755,-0.5344044934551,8.8837582059178,31.9189373070162,38.2643634764081,3.6106728874605,2.46041623897035,273.6669921875,730.543090820312,18.0
[GLIDE],3.13333333333333,0.51522289407938,0.0,0.25761144703969,-0.51522289407938,8.95971733944565,30.8872141557451,38.7791503790039,3.62503863597443,2.47161981958773,273.760528564453,730.659484863281,18.0
[GLIDE],3.14999999999999,0.49601528156929,0.0,0.24800764078464,-0.49601528156929,9.03577948498562,29.8455894410738,39.2765768696884,3.64010613263477,2.48228462460938,273.855865478516,730.776062011719,18.0
[GLIDE],3.16666666666666,0.47682585694102,0.0,0.23841292847051,-0.47682585694102,9.11176960651356,28.7964549792574,39.7565177860094,3.65582946814143,2.49239459496612,273.952972412109,730.892822265625,18.0
[GLIDE],3.18333333333333,0.45769620240064,0.0,0.22884810120032,-0.45769620240064,9.18752303849345,27.7421358865074,40.2188867174512,3.67215902313322,2.50194040634284,274.051849365234,731.009765625,18.0
[GLIDE],3.19999999999999,0.43866534170312,0.0,0.21933267085156,-0.43866534170312,9.26288524685565,26.6848877896011,40.6636348472779,3.68904214414634,2.51091879271526,274.152435302734,731.126892089844,18.0
[GLIDE],3.21666666666666,0.41976980267583,0.0,0.20988490133792,-0.41976980267583,9.3377115814037,25.6268939948938,41.0907497471928,3.70642379823042,2.51933186535815,274.254730224609,731.244201660156,18.0
[GLIDE],3.23333333333333,0.40104368164142,0.0,0.20052184082071,-0.40104368164142,9.41186702069999,24.570262684676,41.5002541252707,3.72424719869711,2.52718644025365,274.358673095703,731.361694335938,18.0
[GLIDE],3.24999999999999,0.38251870948591,0.0,0.19125935474296,-0.38251870948591,9.48522591043578,23.5170242012822,41.8922045286254,3.74245439612576,2.53449338494412,274.464233398438,731.479370117188,18.0
[GLIDE],3.26666666666666,0.36422431912951,0.0,0.18211215956476,-0.36422431912951,9.55767169624713,22.4691284712299,42.2666900031459,3.76098683023708,2.54126699391942,274.571380615234,731.597229003906,18.0
[GLIDE],3.28333333333333,0.34618771416806,0.0,0.17309385708403,-0.34618771416806,9.62909665189448,21.4284426139614,42.6238307133786,3.77978583956828,2.54752439968776,274.680053710938,731.71533203125,18.0
[GLIDE],3.29999999999999,0.32843393846454,0.0,0.16421696923227,-0.32843393846454,9.69940160368042,20.3967487724999,42.9637765262536,3.79879312704281,2.55328502482339,274.790222167969,731.833618164062,18.0
[GLIDE],3.31666666666666,0.31098594648047,0.0,0.15549297324024,-0.31098594648047,9.76849565193734,19.3757421965408,43.2867055628626,3.81795118053063,2.55857007856755,274.90185546875,731.9521484375,18.0
[GLIDE],3.33333333333333,0.29386467414774,0.0,0.14693233707387,-0.29386467414774,9.83629589037496,18.3670296021692,43.5928227228988,3.83720364834739,2.56340210001918,275.014892578125,732.070861816406,18.0
[GLIDE],3.34999999999999,0.27708911009186,0.0,0.13854455504593,-0.27708911009186,9.90272712403622,17.3721278265531,43.8823581866747,3.85649567035262,2.56780454861259,275.129302978516,732.189819335938,18.0
[GLIDE],3.36666666666666,0.26067636702793,0.0,0.13033818351397,-0.26067636702793,9.96772158656938,16.3924627905834,44.155565899851,3.87577416588892,2.57180144145041,275.245025634766,732.309020996094,18.0
[GLIDE],3.38333333333333,0.24464175316045,0.0,0.12232087658022,-0.24464175316045,10.0312186574846,15.4293687775349,44.4127220461433,3.89498808026645,2.57541703614107,275.362030029297,732.428466796875,18.0
[GLIDE],3.39999999999999,0.22899884342821,0.0,0.11449942171411,-0.22899884342821,10.0931645800243,14.4840880313801,44.654123513333,3.91408859185288,2.57867555707172,275.480255126953,732.548156738281,18.0
[GLIDE],3.41666666666666,0.21375955044496,0.0,0.10687977522248,-0.21375955044496,10.153512180238,13.5577706744025,44.8800863579063,3.93302928208951,2.58160096251398,275.599670410156,732.668090820312,18.0
[GLIDE],3.43333333333333,0.19893419499585,0.0,0.09946709749792,-0.19893419499585,10.2122205878164,12.6514749402018,45.0909442735764,3.95176627093165,2.58421674959255,275.72021484375,732.788269042969,18.0
[GLIDE],3.44999999999999,0.18453157595906,0.0,0.09226578797953,-0.18453157595906,10.2692549592021,11.7661677150553,45.2870470688273,3.97025832031681,2.58654579392272,275.841857910156,732.90869140625,18.0
[GLIDE],3.46666666666666,0.17055903953062,0.0,0.08527951976531,-0.17055903953062,10.3245862034588,10.9027253778732,45.4687591584585,3.98846690830921,2.58861022062123,275.964538574219,733.029357910156,18.0
[GLIDE],3.48333333333333,0.15702254763932,0.0,0.07851127381966,-0.15702254763932,10.3781907113483,10.0619349266357,45.6364580739024,4.00635627656269,2.59043130339182,276.088195800781,733.150329589844,18.0
[GLIDE],3.49999999999999,0.14392674544693,0.0,0.07196337272347,-0.14392674544693,10.4300500880302,9.24449537722167,45.7905329968561,4.02389345369712,2.59202938846383,276.212799072266,733.271545410156,18.0
[GLIDE],3.51666666666666,0.13127502783699,0.0,0.0656375139185,-0.13127502783699,10.4801508897655,8.45101941889263,45.9313833205043,4.04104825710303,2.59342384029796,276.338287353516,733.393005371094,18.0
[GLIDE],3.53333333333333,0.11906960480355,0.0,0.05953480240178,-0.11906960480355,10.5284843649779,7.68203530937098,46.0594172423272,4.05779327558378,2.59463300615363,276.464630126953,733.514770507812,18.0
[GLIDE],3.54999999999999,0.10731156565861,0.0,0.0536557828293,-0.10731156565861,10.5750461999919,6.93798899142147,46.1750503921842,4.0741038351209,2.59567419682078,276.591796875,733.636840820312,18.0
[GLIDE],3.56666666666666,0.09600094198455,0.0,0.04800047099227,-0.09600094198455,10.6198362697412,6.21924641208732,46.2787044990523,4.08995794991137,2.59656368104501,276.7197265625,733.759155273438,18.0
[GLIDE],3.58333333333333,0.08513676926484,0.0,0.04256838463242,-0.08513676926484,10.6628583937112,5.52609602522475,46.3708060994728,4.10533626068165,2.59731669140807,276.848358154297,733.881774902344,18.0
[GLIDE],3.59999999999999,0.07471714713319,0.0,0.0373585735666,-0.07471714713319,10.7041200973526,4.85875145769963,46.4517852904344,4.12022196213504,2.59794743965828,276.977661132812,734.004699707031,18.0
[GLIDE],3.61666666666666,0.06473929818782,0.0,0.03236964909391,-0.06473929818782,10.7436323791762,4.21735431953604,46.5220745290933,4.13460072124126,2.59846913971196,277.107604980469,734.1279296875,18.0
[GLIDE],3.63333333333333,0.05519962532384,0.0,0.02759981266192,-0.05519962532384,10.7814094837176,3.60197713841718,46.5821074814003,4.1484605879311,2.59889403676231,277.238128662109,734.251403808594,18.0
[GLIDE],3.64999999999999,0.04609376754287,0.0,0.02304688377144,-0.04609376754287,10.8174686805302,3.0126263992142,46.6323179213872,4.16179189961863,2.59923344113421,277.369201660156,734.375183105469,18.0
[GLIDE],3.66666666666666,0.03741665420459,0.0,0.0187083271023,-0.03741665420459,10.8518300493498,2.44924566963781,46.6731386825478,4.17458718083815,2.59949776570987,277.500762939453,734.499267578125,18.0
[GLIDE],3.68333333333333,0.02916255769059,0.0,0.01458127884529,-0.02916255769059,10.8845162715453,1.91171879365314,46.7050006624421,4.18684103915592,2.59969656591969,277.6328125,734.623657226562,18.0
[GLIDE],3.69999999999999,0.02132514445614,0.0,0.01066257222807,-0.02132514445614,10.9155524279537,1.39987313495149,46.7283318813579,4.19855005839704,2.59983858144616,277.765289306641,734.748352050781,18.0
[GLIDE],3.71666666666666,0.01389752445047,0.0,0.00694876222524,-0.01389752445047,10.9449658031761,0.91348285351744,46.7435565955832,4.20971269011661,2.59993177892455,277.898132324219,734.873352050781,18.0
[GLIDE],3.73333333333332,0.0068722988908,0.0,0.0034361494454,-0.0068722988908,10.9727856963924,0.45227219914958,46.751094465569,4.22032914414155,2.59998339504499,278.031341552734,734.998657226562,18.0
[GLIDE],4.24999999999999,0.0,0.0,0.0,0.0,11.0,0.0,46.7513597790136,4.23076923076923,2.6,282.171203613281,738.892578125,18.0
[CONTROLS] ---- InputMap audit and repair ----
[CONTROLS] deploy  action_existed=true  keys_before=["Space"]  wanted=Space  added=false
[CONTROLS] turnleft  action_existed=true  keys_before=["Q"]  wanted=Q  added=false
[CONTROLS] turnright  action_existed=true  keys_before=["E"]  wanted=E  added=false
[CONTROLS] camera_cycle  action_existed=true  keys_before=["C"]  wanted=C  added=false
[CONTROLS] cutaway  action_existed=true  keys_before=["X"]  wanted=X  added=false
[CONTROLS] reserve  action_existed=true  keys_before=["V"]  wanted=V  added=false
[CONTROLS] flare  action_existed=true  keys_before=["F"]  wanted=F  added=false
[CONTROLS] togglehud  action_existed=true  keys_before=["H"]  wanted=H  added=false
[CONTROLS] flightcheck  action_existed=true  keys_before=["G"]  wanted=G  added=false
[CONTROLS] restart  action_existed=true  keys_before=["R"]  wanted=R  added=false
[CONTROLS] j  action_existed=true  keys_before=["J"]  wanted=J  added=false
[CONTROLS] pause  action_existed=true  keys_before=["Escape"]  wanted=Escape  added=false
[CONTROLS] ---- 0 binding(s) added ----
[CTRL] pressed=turnright  key=E  state=0  deployed=false  alt_m=1828.8
[PIPLIVE] SubViewport now shares the main World3D
[PIPLIVE] hid 2 standalone PiP prop(s); camera kept
[PIPLIVE] eye=(100.0, 1830.5, -100.0) state=0 deployed=false framing=aircraft/sky
[CTRL] pressed=deploy  key=Space  state=0  deployed=false  alt_m=1828.8
[PIPLIVE] eye=(660.4864, 1799.875, 448.9335) state=1 deployed=false framing=aircraft/sky
[PIPLIVE] eye=(644.6941, 1612.843, 437.9861) state=1 deployed=false framing=aircraft/sky
[PIPLIVE] eye=(622.0528, 1413.7, 422.6041) state=1 deployed=false framing=aircraft/sky
[CTRL] pressed=turnleft  key=Q  state=1  deployed=false  alt_m=1369.4
[PIPLIVE] eye=(597.519, 1215.781, 405.9366) state=1 deployed=false framing=aircraft/sky
[CTRL] pressed=turnright  key=E  state=1  deployed=false  alt_m=1140.9
[PIPLIVE] eye=(570.7144, 1019.507, 387.7265) state=1 deployed=false framing=aircraft/sky
[CTRL] pressed=deploy  key=Space  state=1  deployed=false  alt_m=958.2
[GLIDE_HDR] t,brake_L,brake_R,sym,diff,fwd_speed,turn_rate_deg_s,heading_deg,descent_m_s,glide_ratio,x,z,raw_descent
[GLIDE],0.01666666666667,0.0,0.1053157840851,0.05265789204255,0.1053157840851,10.582949495023,-6.81137982524267,-0.11352299708738,4.07688967634959,2.59583906732028,561.513916015625,381.652618408203,18.0
[GLIDE],0.03333333333333,0.0,0.09375711039657,0.04687855519828,0.09375711039657,10.6287218428296,-6.07630965276034,-0.21479482463338,4.09312211813781,2.59672727469592,561.513244628906,381.829772949219,18.0
[GLIDE],0.05,0.0,0.08266434353898,0.04133217176949,0.08266434353898,10.6726491995856,-5.36797137171189,-0.30426101416192,4.10885636562325,2.59747439430552,561.512329101562,382.007659912109,18.0
[GLIDE],0.06666666666667,0.0,0.0720349562069,0.03601747810345,0.0720349562069,10.7147415734207,-4.68656021594054,-0.38237035109426,4.12407529064939,2.59809552888486,561.511108398438,382.186248779297,18.0
[GLIDE],0.08333333333333,0.0,0.06186553878872,0.03093276939436,0.06186553878872,10.7550124663967,-4.03219715521158,-0.44957363701445,4.13876437547153,2.59860467779622,561.509704589844,382.365478515625,18.0
[GLIDE],0.1,0.0,0.05215185841152,0.02607592920576,0.05215185841152,10.7934786406904,-3.40493199594082,-0.50632250361346,4.15291161243878,2.59901477516686,561.508117675781,382.545349121094,18.0
[GLIDE],0.11666666666667,0.0,0.04288891637096,0.02144445818548,0.04288891637096,10.830159891171,-2.80474658963274,-0.55306828010734,4.16650739779787,2.5993377323403,561.50634765625,382.725830078125,18.0
[GLIDE],0.13333333333333,0.0,0.03407100391305,0.01703550195653,0.03407100391305,10.8650788245043,-2.23155812877968,-0.590260915587,4.17954442096029,2.5995844834227,561.504455566406,382.906890869141,18.0
[GLIDE],0.15,0.0,0.02569175633983,0.01284587816992,0.02569175633983,10.8982606448943,-1.68522251062384,-0.61834795743074,4.19201755043323,2.599765032894,561.502502441406,383.088531494141,18.0
[GLIDE],0.16666666666667,0.0,0.01774420541651,0.00887210270826,0.01774420541651,10.9297329465506,-1.16553774994264,-0.63777358659645,4.20392371748426,2.59988850442112,561.50048828125,383.270690917969,18.0
[GLIDE],0.18333333333333,0.0,0.0102208300628,0.0051104150314,0.0102208300628,10.9595255129513,-0.67224742286684,-0.64897771031089,4.215261798489,2.59996319015817,561.498413085938,383.453338623047,18.0
[GLIDE],0.2,0.0,0.00311360531569,0.00155680265784,0.00311360531569,10.9876701229499,-0.20504412466382,-0.65239511238862,4.22603249680065,2.59999659994763,561.496337890625,383.636444091797,18.0
[GLIDE],0.7,0.0,0.0,0.0,0.0,11.0,0.0,-0.65239511238862,4.23076923076923,2.6,561.43408203125,389.136016845703,18.0
[GLIDE],1.2,0.0,0.0,0.0,0.0,11.0,0.0,-0.65239511238862,4.23076923076923,2.6,561.371826171875,394.635589599609,18.0
[PIPLIVE] eye=(561.3511, 950.9243, 396.4688) state=2 deployed=true framing=canopy
[GLIDE],1.71666666666667,0.0,0.0,0.0,0.0,11.0,0.0,-0.65239511238862,4.23076923076923,2.6,561.307495117188,400.318481445312,18.0
[GLIDE],2.23333333333333,0.0,0.0,0.0,0.0,11.0,0.0,-0.65239511238862,4.23076923076923,2.6,561.2431640625,406.001373291016,18.0
[GLIDE],2.75,0.0,0.0,0.0,0.0,11.0,0.0,-0.65239511238862,4.23076923076923,2.6,561.178833007812,411.684265136719,18.0
[GLIDE],3.26666666666666,0.0,0.0,0.0,0.0,11.0,0.0,-0.65239511238862,4.23076923076923,2.6,561.114501953125,417.367156982422,18.0
[PIPLIVE] eye=(561.1, 942.3943, 418.6504) state=2 deployed=true framing=canopy
[GLIDE],3.78333333333332,0.0,0.0,0.0,0.0,11.0,0.0,-0.65239511238862,4.23076923076923,2.6,561.050170898438,423.050048828125,18.0
[GLIDE],4.29999999999999,0.0,0.0,0.0,0.0,11.0,0.0,-0.65239511238862,4.23076923076923,2.6,560.98583984375,428.732940673828,18.0
[GLIDE],4.81666666666665,0.0,0.0,0.0,0.0,11.0,0.0,-0.65239511238862,4.23076923076923,2.6,560.921508789062,434.415832519531,18.0
[GLIDE],5.33333333333332,0.0,0.0,0.0,0.0,11.0,0.0,-0.65239511238862,4.23076923076923,2.6,560.857177734375,440.098724365234,18.0
[PIPLIVE] eye=(560.8489, 933.8643, 440.832) state=2 deployed=true framing=canopy
[GLIDE],5.84999999999998,0.0,0.0,0.0,0.0,11.0,0.0,-0.65239511238862,4.23076923076923,2.6,560.792846679688,445.781616210938,18.0
[CTRL] pressed=turnleft  key=Q  state=2  deployed=true  alt_m=929.3
[GLIDE],6.09999999999998,0.00413499646348,0.0,0.00206749823174,-0.00413499646348,10.9836254140046,0.27225836704874,-0.64631799908859,4.22448106299592,2.59999399931391,560.76171875,448.531036376953,18.0
[GLIDE],6.11666666666665,0.00812801123525,0.0,0.00406400561762,-0.00812801123525,10.9678130755084,0.5347940748619,-0.63740476450756,4.21842736155939,2.59997675329274,560.759704589844,448.713836669922,18.0
[GLIDE],6.13333333333332,0.01331216752777,0.0,0.00665608376388,-0.01331216752777,10.94728381659,0.8750972552239,-0.62281981025383,4.21059510696521,2.5999374289114,560.757751464844,448.896270751953,18.0
[GLIDE],6.14999999999998,0.01961977192354,0.0,0.00980988596177,-0.01961977192354,10.9223057031828,1.28831104085349,-0.60134795957294,4.20110733486103,2.59986351992221,560.755859375,449.078308105469,18.0
[GLIDE],6.16666666666665,0.02698458323639,0.0,0.01349229161819,-0.02698458323639,10.8931410503839,1.7696218023276,-0.57185426286748,4.19008772573596,2.59974056950576,560.754028320312,449.259857177734,18.0
[GLIDE],6.18333333333332,0.03534187500065,0.0,0.01767093750032,-0.03534187500065,10.8600461749974,2.3142788255408,-0.53328294910846,4.17765982393676,2.59955253244234,560.752319335938,449.440856933594,18.0
[GLIDE],6.19999999999998,0.04462849094903,0.0,0.02231424547452,-0.04462849094903,10.8232711758418,2.91761193279529,-0.48465608356188,4.1639463409578,2.59928209674101,560.750793457031,449.621246337891,18.0
[GLIDE],6.21666666666665,0.05478289376498,0.0,0.02739144688249,-0.05478289376498,10.7830597406907,3.57504712716908,-0.42507196477572,4.14906853559244,2.59891097199024,560.749450683594,449.800964355469,18.0
[GLIDE],6.23333333333332,0.06574520739349,0.0,0.03287260369674,-0.06574520739349,10.7396489787218,4.28212034592897,-0.35370329234357,4.13314566424382,2.59842015045135,560.748352050781,449.979949951172,18.0
[GLIDE],6.24999999999998,0.07745725319205,0.0,0.03872862659602,-0.07745725319205,10.6932692773595,5.03448941358484,-0.26979513545049,4.11629449532017,2.59779014585004,560.747497558594,450.158172607422,18.0
[GLIDE],6.26666666666665,0.08986258020082,0.0,0.04493129010041,-0.08986258020082,10.6441441824047,5.82794428882093,-0.17266273063681,4.0986288822087,2.59700121389589,560.746948242188,450.335571289062,18.0
[GLIDE],6.28333333333332,0.10290648980771,0.0,0.05145324490386,-0.10290648980771,10.5924903003615,6.65841570208672,-0.06168913560203,4.08025938984913,2.5960335577472,560.746765136719,450.512115478516,18.0
[GLIDE],6.29999999999998,0.11653605508055,0.0,0.05826802754028,-0.11653605508055,10.538517221881,7.5219822821801,0.06367723576764,4.06129297042131,2.59486752091853,560.746948242188,450.687744140625,18.0
[GLIDE],6.31666666666665,0.13070013503452,0.0,0.06535006751726,-0.13070013503452,10.4824274652633,8.41487627080374,0.20392517361436,4.04183268412508,2.5934837694877,560.74755859375,450.862457275391,18.0
[GLIDE],6.33333333333332,0.1453493840985,0.0,0.07267469204925,-0.1453493840985,10.4244164389699,9.33348792391203,0.35948330567956,4.02197746146368,2.59186346488781,560.748657226562,451.036193847656,18.0
[GLIDE],6.34999999999998,0.16043625703946,0.0,0.08021812851973,-0.16043625703946,10.3646724221237,10.2743686977798,0.5307227839759,4.00182190384296,2.58998842806336,560.750244140625,451.208923339844,18.0
[GLIDE],6.36666666666665,0.17591500959878,0.0,0.08795750479939,-0.17591500959878,10.3033765619888,11.2342333161991,0.71796000591255,3.98145611966376,2.58784129532463,560.752380371094,451.380645751953,18.0
[GLIDE],6.38333333333332,0.19174169508932,0.0,0.09587084754466,-0.19174169508932,10.2407028874463,12.2099608131258,0.92145935279798,3.96096559341114,2.58540566585106,560.755126953125,451.551300048828,18.0
[GLIDE],6.39999999999998,0.20787415719642,0.0,0.10393707859821,-0.20787415719642,10.1768183375022,13.1985946425351,1.14143593017356,3.94043108552947,2.58266624047169,560.758483886719,451.720886230469,18.0
[GLIDE],6.41666666666665,0.22427201922017,0.0,0.11213600961009,-0.22427201922017,10.1118828038881,14.1973419442652,1.37805829591132,3.91992856111503,2.57960895109063,560.762512207031,451.889373779297,18.0
[GLIDE],6.43333333333332,0.24089666999056,0.0,0.12044833499528,-0.24089666999056,10.0460491868374,15.2035720513144,1.63145116343322,3.89952914565818,2.57622107992778,560.767272949219,452.056732177734,18.0
[GLIDE],6.44999999999998,0.25771124668085,0.0,0.12885562334043,-0.25771124668085,9.97946346314382,16.2148143204563,1.90169806877416,3.87929910622624,2.57249136760991,560.772766113281,452.222961425781,18.0
[GLIDE],6.46666666666665,0.27468061473825,0.0,0.13734030736913,-0.27468061473825,9.91226476563653,17.2287553642187,2.18884399151114,3.85929985659839,2.56841010907436,560.779052734375,452.388031005859,18.0
[GLIDE],6.48333333333332,0.29177134514473,0.0,0.14588567257237,-0.29177134514473,9.84458547322685,18.2432357582841,2.49289792081587,3.83958798494951,2.56396923623468,560.786193847656,452.551940917969,18.0
[GLIDE],6.49999999999998,0.30895168921422,0.0,0.15447584460711,-0.30895168921422,9.77655131071168,19.2562462942635,2.8138353590536,3.82021530273365,2.55916238640158,560.794189453125,452.714691162109,18.0
[GLIDE],6.51666666666665,0.32619155112585,0.0,0.16309577556292,-0.32619155112585,9.70828145754165,20.2659238436155,3.15160075644719,3.80122891344617,2.55398495554959,560.803100585938,452.876251220703,18.0
[GLIDE],6.53333333333332,0.34346245838642,0.0,0.17173122919321,-0.34346245838642,9.63988866478977,21.2705468942671,3.50610987135164,3.78267129995062,2.54843413566376,560.812927246094,453.03662109375,18.0
[GLIDE],6.54999999999998,0.36073753040853,0.0,0.18036876520426,-0.36073753040853,9.57147937958223,22.2685308172853,3.87725205163973,3.76458042904734,2.54250893558525,560.82373046875,453.195770263672,18.0
[GLIDE],6.56666666666665,0.377991445384,0.0,0.188995722692,-0.377991445384,9.50315387627938,23.2584229167688,4.26489243358588,3.74698987194131,2.53621018499199,560.835510253906,453.353729248047,18.0
[GLIDE],6.58333333333332,0.39520040562578,0.0,0.19760020281289,-0.39520040562578,9.43500639372191,24.2388973120188,4.66887405545286,3.72992893924055,2.52954052139207,560.848327636719,453.510467529297,18.0
[GLIDE],6.59999999999998,0.41234210154466,0.0,0.20617105077233,-0.41234210154466,9.36712527788314,25.2087496970259,5.08901988373662,3.71342282908847,2.52250436026497,560.862182617188,453.665985107422,18.0
[GLIDE],6.61666666666665,0.4293956744204,0.0,0.2146978372102,-0.4293956744204,9.29959312929522,26.1668920183915,5.52513475070981,3.69749278700757,2.51510784874891,560.877136230469,453.820251464844,18.0
[GLIDE],6.63333333333332,0.44634167812041,0.0,0.22317083906021,-0.44634167812041,9.23248695464316,27.1123471090204,5.97700720252682,3.68215627601046,2.5073588035341,560.893188476562,453.973297119141,18.0
[GLIDE],6.64999999999998,0.46316203991248,0.0,0.23158101995624,-0.46316203991248,9.1658783219466,28.0442433112752,6.44441125771474,3.66742715552054,2.49926663387146,560.910339355469,454.125091552734,18.0
[GLIDE],6.66666666666665,0.47984002051131,0.0,0.23992001025565,-0.47984002051131,9.09983351877523,28.9618091197947,6.92710807637798,3.65331586764025,2.490842250838,560.928649902344,454.275634765625,18.0
[GLIDE],6.68333333333331,0.49636017349259,0.0,0.24818008674629,-0.49636017349259,9.03441371296936,29.8643678708573,7.42484754089227,3.63982962931121,2.48209796420582,560.948120117188,454.424957275391,18.0
[GLIDE],6.69999999999998,0.51270830420146,0.0,0.25635415210073,-0.51270830420146,8.96967511536223,30.7513325020175,7.93736974925923,3.62697262892829,2.47304736843647,560.96875,454.573028564453,18.0
[GLIDE],6.71666666666665,0.52887142827631,0.0,0.26443571413815,-0.52887142827631,8.90566914402583,31.6222004027686,8.46440642263871,3.61474622599969,2.46370521946195,560.990600585938,454.719848632812,18.0
[GLIDE],6.73333333333331,0.54483772990247,0.0,0.27241886495124,-0.54483772990247,8.84244258958621,32.476548374193,9.00568222887526,3.60314915248606,2.45408730401438,561.013671875,454.865417480469,18.0
[GLIDE],6.74999999999998,0.56059651990436,0.0,0.28029825995218,-0.56059651990436,8.78003778117872,33.3140277129481,9.56091602409106,3.59217771450462,2.44421030332836,561.037963867188,455.009704589844,18.0
[GLIDE],6.76666666666665,0.57613819377858,0.0,0.28806909688929,-0.57613819377858,8.71849275263682,34.1343594325033,10.1298220146328,3.58182599314695,2.43409165306125,561.063537597656,455.152740478516,18.0
[GLIDE],6.78333333333331,0.5914541897647,0.0,0.29572709488235,-0.5914541897647,8.65784140853178,34.9373296322949,10.7121108418377,3.57208604323127,2.42374940126022,561.09033203125,455.294525146484,18.0
[GLIDE],6.79999999999998,0.60653694704475,0.0,0.30326847352237,-0.60653694704475,8.5981136897028,35.7227850233871,11.3074905922275,3.56294808889039,2.41320206615205,561.118408203125,455.43505859375,18.0
[GLIDE],6.81666666666665,0.62137986415669,0.0,0.31068993207835,-0.62137986415669,8.5393357379395,36.4906286173283,11.9156677358496,3.55440071498323,2.40246849544643,561.147766113281,455.574310302734,18.0
[GLIDE],6.83333333333331,0.63597725770194,0.0,0.31798862885097,-0.63597725770194,8.48153005950031,37.2408155831526,12.5363479955688,3.54643105341016,2.39156772872962,561.178466796875,455.712310791016,18.0
[GLIDE],6.84999999999998,0.65032432142142,0.0,0.32516216071071,-0.65032432142142,8.42471568717118,37.9733492759079,13.1692371501673,3.53902496350795,2.38051886438813,561.21044921875,455.849029541016,18.0
[GLIDE],6.86666666666665,0.66441708570966,0.0,0.33220854285483,-0.66441708570966,8.36890834058975,38.688277438668,13.8140417741451,3.5321672057989,2.36934093234606,561.243774414062,455.984466552734,18.0
[GLIDE],6.88333333333331,0.67621128966839,0.0,0.3381056448342,-0.67621128966839,8.32220329291316,39.2830787397207,14.4687597531404,3.52674927637914,2.35973771899585,561.278442382812,456.118774414062,18.0
[GLIDE],6.89999999999998,0.68581480664138,0.0,0.34290740332069,-0.68581480664138,8.28417336570012,39.7650305583645,15.1315102624465,3.52255609966109,2.35175058432629,561.314453125,456.252044677734,18.0
[GLIDE],6.91666666666665,0.69333408555397,0.0,0.34666704277699,-0.69333408555397,8.25439702120628,40.140900437874,15.8005252697444,3.51941091051587,2.34539166669696,561.351928710938,456.384429931641,18.0
